index	statistic	pvalue	gene
1398	-4.71535200056727	1.69097878295332e-05	RHOJ
1389	-4.71081098309158	1.71801371500191e-05	LSM3
2755	-4.70943528709036	1.72628707424405e-05	UBE2I
1388	-4.70728759808669	1.73928115982935e-05	LSM6
1384	-4.70565388810605	1.74922958273704e-05	LCOR
2757	-4.7022390592893	1.82147189669024e-05	RIPPLY1
1387	-4.69637936290998	1.80677066099477e-05	FAM117B
1386	-4.69569002478013	1.81112063923905e-05	IKZF2
1372	-4.68702891954192	1.81611370078105e-05	MAD2L1BP
174	-4.68575516891796	1.87496291023104e-05	CXorf56
2756	-4.68253762889098	1.89610716541111e-05	FAM118B
1376	-4.67969231642794	1.86339276491143e-05	MAPKAPK5
1370	-4.67741657513759	1.87830129463329e-05	NMI
2773	-4.67676231214875	1.88260895574999e-05	PELO
1375	-4.6763615499555	1.885252338929e-05	OAS1
2732	-4.67443307070417	1.95040578292449e-05	P4HB
1371	-4.67344987845467	1.90456666344652e-05	MTMR9
1377	-4.66888857643029	1.93521321405488e-05	TGIF1
1374	-4.66882608036991	1.93563644366179e-05	ACTN1
1373	-4.66767184489704	1.94346933046763e-05	MTMR6
2750	-4.66701424656843	2.0014415141878e-05	RHOXF2
1378	-4.66697130503968	1.94823844434922e-05	CTBP1
2759	-4.66189901186333	2.03738861485059e-05	SLU7
2748	-4.65619398209834	2.07822537781066e-05	KRTAP19-5
3010	-4.65231363218194	2.69657969327319e-05	ZNF41
2731	-4.65197811859824	2.10891579168759e-05	ZNF488
2777	-4.64576850504197	2.09812036482404e-05	ROR2
2758	-4.64441337581936	2.16509984248825e-05	PTPN3
2774	-4.64326234774931	2.11656429943696e-05	PFKFB1
2749	-4.64007216105082	2.19800050603736e-05	PAFAH1B3
2994	-4.63264052635314	2.87827784659633e-05	ZBTB49
2730	-4.63188257995107	2.26140247366891e-05	WWP2
3011	-4.60797724056078	3.12309224089757e-05	STAU1
2747	-4.58388194927142	2.74202763459463e-05	HEYL
2775	-4.5788745652854	2.6486537496373e-05	ATXN1
2999	-4.55787894893604	3.68485839863375e-05	HIP1
2776	-4.55133767240272	2.91421020138793e-05	PRR20A
2997	-4.54938806339195	3.78941242433761e-05	PNKP
2746	-4.54937698921586	3.08712801566635e-05	PADI4
194	-4.54595805119128	2.89786008067505e-05	EMC9
195	-4.5416170766352	2.94197066414981e-05	EMC8
2998	-4.54029744207182	3.90457148763401e-05	SDC3
1382	-4.53158626892517	3.12050924906604e-05	CTBP2
3000	-4.52160358007685	4.15225372056849e-05	ZNHIT1
1381	-4.51815430184517	3.26887007418009e-05	HOXB5
3001	-4.51778043959393	4.20477005125264e-05	LOC339047
1380	-4.51460465499424	3.30921253065553e-05	NOL4
2993	-4.50685549170266	4.50194406218518e-05	ALG13
1379	-4.50466646310723	3.42476186807605e-05	CRY2
1383	-4.50355439320582	3.43793382848734e-05	PLCB1
2992	-4.49125394895502	4.7369303444178e-05	CRBN
3002	-4.48851807068836	4.62883785712354e-05	MSRB3
2996	-4.48488451541744	4.68433077119856e-05	SH2D1A
2744	-4.48443751829165	3.85527165951416e-05	PADI3
2995	-4.48358941478915	4.7042668740449e-05	LINC01018
3004	-4.48070816176615	4.74891752703099e-05	RAB7A
197	-4.47779071690597	3.67129495080221e-05	DYNC1I2
3003	-4.47666660582214	4.812248534658e-05	FZD9
198	-4.47539132195703	3.70189758615025e-05	DYNLRB1
196	-4.47349636982992	3.72624188650361e-05	EMC2
199	-4.47307053810391	3.73173393457549e-05	EEF1B2
2988	-4.46874415701102	4.93879846572565e-05	SEPHS1
2989	-4.46874293227176	4.9388182785659e-05	HEY2
1095	-4.46114871168377	4.17383024136075e-05	GEMIN8P4
2990	-4.45694941401507	5.13325250683927e-05	PBX2
2991	-4.45673126966706	5.13691853447629e-05	USE1
1096	-4.4549402778571	4.26299680948983e-05	PHKB
1094	-4.44930090778268	4.34559787519939e-05	DENND2D
2733	-4.44111147078609	4.36257548498409e-05	CA8
1112	-4.43543737412152	4.55534705734451e-05	CDPF1
1113	-4.43532097511643	4.55714922080741e-05	CCDC60
202	-4.42734526801293	4.36968450623354e-05	ARL8A
203	-4.42698644134636	4.37508818948995e-05	C4orf19
201	-4.42550181357277	4.39751486873696e-05	UQCRH
204	-4.42146421057693	4.45907399768686e-05	EIF3E
1093	-4.42068653467068	4.78935025984839e-05	CRACR2B
1097	-4.41953597905286	4.80808687117751e-05	EIF5
2735	-4.41397502175598	4.78584597343179e-05	KLHL42
1099	-4.4129074538305	4.91743004140677e-05	MIIP
205	-4.41159474761922	4.61309978072588e-05	EIF3K
200	-4.40891258954595	4.65584515867423e-05	FAM189B
3226	-4.3971342547319	6.43109713165391e-05	TSR2
1101	-4.3955673878863	5.21505033121983e-05	TNRC6A
3225	-4.39416607423672	6.49318743658478e-05	ABHD16A
1100	-4.39407722794692	5.24143038302949e-05	HAND2
2734	-4.38944428891429	5.20270035528902e-05	MAGED1
3223	-4.38532607202595	6.68159807409863e-05	PLK4
3221	-4.38488161702412	6.90112597530046e-05	RNF185
3224	-4.38253553112217	6.74217540803657e-05	ARR3
3222	-4.38062732520804	6.78390742712143e-05	NAA38
2739	-4.37628662017784	5.32115429586755e-05	DCDC2B
2740	-4.37156838191829	5.40750345519037e-05	AMMECR1
207	-4.36595391446672	5.39533410804927e-05	DR1
206	-4.36509466172063	5.41123267016053e-05	EIF3L
3205	-4.36360266883397	7.16757262599899e-05	TRIM2
1098	-4.35718702269452	5.93751203523674e-05	CCND1
3014	-4.34651089139813	7.35718653300799e-05	FAM171A2
2741	-4.3437916688321	5.94416002182019e-05	CSNK1G2-AS1
1111	-4.34365805213824	6.21469241028905e-05	RET
2778	-4.33945519531623	6.03248521022781e-05	DAB1
3013	-4.33904495967846	7.53756945426343e-05	SEC24A
1110	-4.33797268505273	6.33489398642606e-05	C1QTNF1
3012	-4.33729556359524	7.5804561426196e-05	LINC00656
1187	-4.33661382994682	6.09104845663566e-05	FANCM
3202	-4.32529084660552	8.11007338883396e-05	PSPH
2736	-4.31263464041306	6.74945992433784e-05	FAM168A
1188	-4.30897523786426	6.6903044961597e-05	LTV1
2779	-4.3081615063985	6.70878861797064e-05	DAZAP2
3220	-4.3027355087508	8.97861738986538e-05	YIPF4
3219	-4.30267849203425	8.98025244309153e-05	UBXN6
3204	-4.29659682139594	8.8941328604708e-05	UBAC1
3203	-4.29590875335549	8.91381392631452e-05	RNF126
1192	-4.29187567541403	7.0893295003982e-05	PLCB4
2738	-4.28668287142378	7.36677836781219e-05	C14orf182
2737	-4.28667868307395	7.36688229099336e-05	SNRPC
1117	-4.25789209318656	8.46968770529255e-05	MYH7
3211	-4.25162187295627	0.00010273965816987	GIPC2
1120	-4.24702243697493	8.78145992784241e-05	RGP1
3218	-4.24483153291212	0.000107978756523242	MAGEA4
1193	-4.23851244645472	8.48884725369592e-05	IGHV4-31
1190	-4.23787850196726	8.50698630843194e-05	GRHL2
1194	-4.23632438984257	8.55161333197518e-05	ITGB2
1191	-4.23570216157995	8.56954448404945e-05	ELMOD3
3210	-4.23502878851315	0.000108339903584609	ZBTB6
193	-4.23274652531315	8.48879790964485e-05	DRAM1
1119	-4.23145901389429	9.24734357170554e-05	FAM104A
3207	-4.22928147283733	0.000110348121584947	LDB1
2783	-4.22690970610301	8.8268544456982e-05	PPIG
1116	-4.22618702681923	9.41053309759798e-05	BLOC1S5
3213	-4.22583431322757	0.000114695537464016	RNF5
1186	-4.22571840224969	8.86228906692432e-05	COPS7B
3217	-4.22280657710987	0.000115802993877256	APPL1
1115	-4.22197426705206	9.54294167939684e-05	BCL7A
1118	-4.2212203157325	9.56682868548109e-05	C16orf72
3216	-4.21925743215873	0.000117114432847676	RHEBL1
2781	-4.21817745889575	9.0898113492166e-05	TOLLIP
3215	-4.21541760426196	0.000118549575306659	PTBP2
2782	-4.21425688357266	9.21032896450402e-05	ZC3H10
3214	-4.21395204852334	0.000119101834094582	UBE2E3
3206	-4.21297466824194	0.000116245381730273	OTUB1
246	-4.1996514568391	9.49159353702544e-05	ZNF821
245	-4.19956914037672	9.49422542819711e-05	PIM2
2742	-4.19751025713474	9.74278840788489e-05	RBPMS
247	-4.19722072077134	9.56960963753861e-05	FHIT
3212	-4.19507331853681	0.00012644377874782	PBK
3208	-4.19461822859494	0.000123251216574083	LHX8
2780	-4.19128865117992	9.94810852288364e-05	SMAP2
3209	-4.19111631175504	0.000124633645322891	ZBTB26
1114	-4.18023147144851	0.000109565467109052	TBP
1124	-4.17478228244049	0.000111554445566542	FIS1
2785	-4.16946189080167	0.00010702101977289	CSTF2
210	-4.16004520802598	0.000108430690988648	ERICH2
213	-4.15985798074703	0.000108498802223078	C7orf49
208	-4.15662730912208	0.000109680629606812	POLE3
215	-4.15655576516023	0.00010970694197554	EXD3
214	-4.15640615134935	0.000109761986549772	ERCC6L2
209	-4.15577530347217	0.000109994376632949	H2AFY
222	-4.15310779322228	0.000110982302931495	RBM6
221	-4.15183044035409	0.000111458413187826	PLGRKT
1202	-4.15173911128142	0.000113547764513666	DCUN1D5
216	-4.14567498241558	0.000113780605720093	GSTA4
1122	-4.14472669458261	0.000123169966287584	CSNK2A2
1106	-4.14208116282079	0.000121801451990589	MAP1S
217	-4.1410596980413	0.000115552403521457	KLHL18
229	-4.14069710287722	0.000115692728725025	CENPK
1107	-4.14017241409106	0.000122572137007948	PHYH
219	-4.13948577579302	0.000116162711923606	ARHGAP12
226	-4.1386386268602	0.000116492494840914	CENPH
220	-4.13863196204239	0.000116495092947311	EEF1G
218	-4.13843429509156	0.000116572173778806	EEF1DP3
232	-4.1377478419187	0.000116840241780047	CCL4
225	-4.13590920759974	0.000117561191912086	PARVA
227	-4.1351644404263	0.00011785444719592	MTAP
1195	-4.13436456433155	0.000120319540201641	PDCD6IP
228	-4.13209826198638	0.000119069241240388	AP1G2
1123	-4.1314627278403	0.000128661238841477	TSC22D1
224	-4.12984008892725	0.000119971648254724	MOCOS
233	-4.12705538980473	0.000121093578444142	SLC30A2
223	-4.12654824379131	0.000121298992705077	ILF2
231	-4.12644677367825	0.000121340132579584	CCL4L2
1108	-4.12455228815725	0.000129058983143748	TTC1
230	-4.12379869251561	0.000122418551574244	TNFRSF12A
234	-4.12286040849751	0.000122802883535389	ABHD17A
1196	-4.12091922975711	0.000125826582973998	BCL10
235	-4.12089242937597	0.000123612785612792	HPGDS
1198	-4.12017501159472	0.000126138425692979	DPH1
1197	-4.12011439780136	0.000126163857027795	MIEN1
1109	-4.11501464147746	0.000133182027051149	BARHL2
211	-4.11500087818815	0.000126068400649881	IWS1
212	-4.11347985589694	0.000126709990135421	CHRAC1
2784	-4.10859158893169	0.000131089597722012	SS18L1
1121	-4.09353120553261	0.000145705970292731	C7orf31
1201	-4.08873610152779	0.000140017082892574	TRMT1
236	-4.08312696424435	0.000140193554512114	ADAM33
237	-4.08115560902115	0.000141115677976922	MFI2
1200	-4.07723145674853	0.000145455918839854	KCNH1
238	-4.07632223150318	0.000143401416633715	HBQ1
240	-4.06407448951425	0.000149354798226087	C14orf166
1132	-4.0549347985237	0.00016528545543415	LRCH1
241	-4.05295011870341	0.000154968528730537	FAM98A
242	-4.05139356429888	0.000155770091074814	FAXC
1127	-4.04385882665696	0.000171358974952573	SLC5A11
1128	-4.04340528791916	0.000171612218042738	FAM86C1
243	-4.04236125991993	0.000160500986915446	FBP1
1129	-4.03799139154726	0.000174663265529174	LOC727751
1130	-4.03789764015668	0.000174716559144361	GATAD2A
239	-4.03727228770946	0.000163227258154763	HBD
1105	-4.03575850363924	0.000172743730277647	CARD14
244	-4.03483793769229	0.00016454714847336	FBP2
2743	-4.03439650416763	0.000170464622510913	LINC01547
1104	-4.01580236570406	0.000184370452148253	NUDT4
1125	-4.00572759146551	0.00019396276057182	ARHGEF2
1126	-4.00361771673367	0.000195294187930628	DNAJA4
3554	4.00292316155251	0.000188974448625756	RFESD
1199	-4.00234025951636	0.000186187637590596	FGFR1OP2
1189	-3.99958759853695	0.000187877347944898	CATSPERD
3551	3.99902893976795	0.000191395329937505	TOMM22
3555	3.9960913208743	0.000193241310215142	ZNF224
1131	-3.99572080682602	0.000200356303539206	ARL6IP5
3552	3.99530082096662	0.000193740982132096	EFCAB12
3556	3.99496156922359	0.000193955804057566	RAD18
1103	-3.99495599329211	0.000197322007391865	MRPL38
248	-3.99143235622943	0.000189885193135453	FRG1B
249	-3.99041267014068	0.000190523501994333	FUNDC2
3537	3.98130085299159	0.00020279966923209	NUDT22
3535	3.98077629529895	0.000203146907343354	SREK1
3541	3.9807066916358	0.000203193025522741	PRR22
3538	3.98066050843814	0.000203223631282778	TDRD7
3540	3.9803982739619	0.000203397499297653	PDGFRA
3536	3.97959430386626	0.000203931446546735	PCTP
3539	3.97229238170178	0.000208843250262492	NID2
3545	3.96565627089281	0.000213406016587259	ZNF419
3542	3.96373105410835	0.000214747624717404	NUP160
3553	3.96301205082537	0.000215250753159424	CAPRIN2
1102	-3.9629570705461	0.000218926934540065	DSCR8
3549	3.96012291388149	0.000217283936269408	NFYA
3544	3.95955955716801	0.000217682541368669	PPP2CA
3543	3.95955784656233	0.000217683752787079	RNF219
3548	3.95686826303347	0.000219596527437416	KIAA0319L
3557	3.95526511677241	0.000220744349416213	TCEB3B
3558	3.95031613820316	0.000224324333326975	AASDHPPT
1162	-3.94551459252479	0.000227851128330903	CCDC28B
3550	3.93915121315192	0.000232607551679087	BPIFA2
3547	3.92926135041373	0.000240190389992678	GALNT2
3546	3.92468557420998	0.000243778846025888	SCRG1
1148	-3.91175111761032	0.00025832384578206	ZBTB18
1163	-3.9104343600478	0.000255289059167163	EZH2
1736	-3.90351636270224	0.00029538629792536	STMN2
1738	-3.88497013295493	0.000313034573499071	REXO1L6P
1737	-3.88455033284904	0.000313445598773887	TEX11
1729	-3.88179360938732	0.000316157671000461	TAL2
1739	-3.87025481034754	0.000327757395085504	FCHO1
1164	-3.85773172503988	0.000302573864866984	CSRP2
1158	-3.85544470432749	0.000304805802187946	NT5C1A
1157	-3.85057190249513	0.000309614172273598	FRMPD1
1752	-3.84953313347708	0.000349627248400708	HSD17B14
1734	-3.847183160036	0.000352194512867166	ING3
1742	-3.84632319102572	0.000353138534889497	RHOBTB3
1156	-3.84377481712833	0.000316443382188614	FMNL2
1152	-3.8432434555847	0.000316983316249519	ERCC6L
1740	-3.84140187917339	0.000358587966982515	PTK6
251	-3.83740513615804	0.000313783711328064	GALE
1751	-3.83606516275119	0.000364589001397797	TFAP4
1735	-3.83569694013319	0.000365006612072838	C6orf226
1184	-3.83352290478416	0.000322275528257032	CYGB
1726	-3.83237790641733	0.000368791681590208	ODC1
1161	-3.83202537013669	0.000328591303444092	LRRC20
1741	-3.83193485550739	0.000369299796096123	RBM23
1185	-3.83091489626016	0.000324990000306835	LACE1
1730	-3.83084908373155	0.000370547872179827	WIPF1
250	-3.8277139264526	0.000323755250024149	G6PD
1728	-3.82578101664174	0.000376427505804688	WAS
1727	-3.82275494699295	0.000379980912964095	OAZ3
1725	-3.81902185413943	0.000384409104100536	TACC3
1155	-3.81889086246443	0.000342701823603742	SCG2
1159	-3.80887188706679	0.000353854898828776	MYL7
1733	-3.80470420678913	0.000401858254356346	COL20A1
1724	-3.80446564418977	0.000402155359529699	SNX20
2962	-3.80322241415214	0.00039652849048144	C9orf106
3532	3.80236313022462	0.00036128636981958	RPGR
2964	-3.79726069102902	0.000403952015466613	HSF2
3531	3.79651711543899	0.000368088735958505	TIGD5
3534	3.79632612203127	0.000368313035826962	GATA3
3533	3.79533728463528	0.000369476412435565	PWWP2B
1160	-3.7936190461873	0.000371506334105987	PPM1K
2965	-3.79131722418969	0.00041148587695361	MPPE1
1153	-3.79113079319046	0.000374464941149233	ISCA2
2966	-3.7907884494849	0.000412162657429604	MCM5
1154	-3.78839171425454	0.000377747943993478	C12orf40
1723	-3.78000160597804	0.000433772310112102	OTUD4
1149	-3.77999159442032	0.000387989360479901	GOLGA8G
1712	-3.77992804494787	0.000433870894018584	BRMS1L
1150	-3.77909221712476	0.000394745391572471	GGN
2963	-3.77438132546254	0.000433702585875606	KLK8
1715	-3.77360483487805	0.000442426117947647	RABGEF1
1714	-3.77214234863418	0.000444427838014461	THOC1
3527	3.77139069252029	0.000398751469272707	TINCR
1753	-3.76832555531993	0.000449693061574941	DDIT3
1721	-3.76795459417761	0.00045020798691553	TCF12
1722	-3.76763980047657	0.000450645392077398	STAT1
1151	-3.76636251732757	0.000405175189386653	C12orf75
3526	3.76408503861991	0.000408117334526725	XCL1
1732	-3.76369535323041	0.000456160974054987	POM121
1731	-3.76140615669728	0.000459391718580893	WASL
1720	-3.7571805332499	0.000465413255549718	LYSMD1
3530	3.75600107616118	0.000418726928420821	ARF4
1719	-3.75351666895242	0.00047069567559177	MNS1
3562	3.75345351960429	0.000422124878142194	OIT3
2967	-3.75275069631618	0.000463760071110819	UTP3
3563	3.75270257518561	0.00042313152990614	SYNJ2BP
1755	-3.75181550157756	0.000465103765333819	C3orf62
3529	3.75152122461184	0.000424719808862495	THAP11
1754	-3.75069785733052	0.000466714513931876	COX5A
3528	3.74848337082709	0.000428830382535939	TAF1A
3525	3.74576431367871	0.000432541920865503	PAM16
1136	-3.74242029899512	0.000449728148469219	DALRD3
3560	3.73966960097401	0.000440973491421692	FAAH
3561	3.73966203593564	0.000440984054344895	RPS7
3513	3.73182448588212	0.000452058778653175	MS4A1
1713	-3.73142185328376	0.00050379455552263	MOAP1
3559	3.72871843520736	0.000456521084946537	TOMM7
1137	-3.7240170468682	0.000476477454089519	CXCL5
3515	3.71407929908739	0.000478126883233232	NMRK1
3514	3.71063269769891	0.000483354369959277	NCAPD3
1744	-3.7004041294871	0.000554057209590453	BHLHE40
3516	3.6990447929599	0.000501334276923782	KIF1B
1140	-3.69780258209288	0.000510104615109586	P2RX4
1743	-3.69695129357872	0.000559941470913983	AAMP
1750	-3.69644997573285	0.000560800781175486	GNG11
3517	3.69530491226237	0.000507272589425956	TRAPPC5
1716	-3.6929940565244	0.000566759129808636	RPL11
1746	-3.69291978166467	0.000566887851928266	GOLGA1
1745	-3.69243658875565	0.000567725935453955	NOC4L
3518	3.69127742980242	0.000513742869604483	EDF1
3519	3.69123667041577	0.000513808752996781	TBPL1
3520	3.69043385197037	0.000515108077128179	GFER
1139	-3.68865318681872	0.000524949480547265	CEP290
3524	3.68761875076433	0.000519689086772912	SPDYE2
1138	-3.68633707135217	0.000536083633114859	ENTPD5
3522	3.6857980099636	0.000522672717977568	TRO
3521	3.68513096322778	0.000523769899979376	ZKSCAN3
3523	3.68393622967127	0.000525740552873133	INSIG2
1717	-3.65879040685983	0.000629101747231964	CAMK2B
2969	-3.65484941898495	0.00062669698527662	DOK3
2786	-3.65412496472086	0.000570089100763616	SF3B4
781	3.64794038007533	0.000574292853728675	GAB2
1756	-3.64386581232291	0.000658320039492288	FRG1
3512	3.63974437827544	0.00060382769030598	LETM1
1718	-3.63326566777407	0.00067985780104507	RAP2B
2968	-3.63221858890816	0.000671519813914112	IP6K2
1165	-3.62991400548008	0.000622647149562394	DTX3L
1747	-3.62033309823283	0.000707050045930635	BFSP2
3929	3.61776059328237	0.000681630262425292	ZNRD1
1167	-3.61569597961822	0.000650860818532939	RNF208
1166	-3.61190713898913	0.000658582889154324	FABP2
1749	-3.59770791033009	0.000757146667873632	RADIL
1748	-3.58885408921421	0.000777661520714901	ATF4
149	-3.58390831682835	0.0007363785477289	DDX19B
3241	-3.58099403693811	0.000821658869362696	KBTBD7
3242	-3.57838901182334	0.000828076456737437	TBC1D5
3239	-3.57828558575098	0.000828332239461993	GABARAPL1
2787	-3.57588323645432	0.000727955753207388	RBM39
3928	3.57311020067365	0.000781384712704947	STARD3
3930	3.56830273200649	0.000792921385389667	PCM1
3240	-3.56372888849184	0.000865097098328382	AHNAK2
1135	-3.56249216922118	0.000786473776669294	COX4I1
3927	3.56139862253203	0.000809774444875511	SNRPA1
3938	3.55612448918466	0.000822878629636814	HYAL3
3937	3.55427154343872	0.00082753036766392	S100A13
3936	3.54537877992697	0.000850206840288248	SH3GL2
3931	3.54410469035193	0.000865002982644025	ITM2A
3932	3.53936512043578	0.000877492106644229	SLC38A7
2961	-3.53911005298306	0.000903181015681209	SH3YL1
3926	3.53839740074559	0.000868423687072628	PFKM
2959	-3.53773597804505	0.000906909212590179	ZKSCAN7
3933	3.53678179129487	0.000884371680045737	PSMD3
147	-3.53620842090633	0.000852406608286338	COTL1
148	-3.53620670488006	0.000852411080227933	DDX19A
2960	-3.5347002612097	0.000915198048148547	SCAND1
2957	-3.52749399403474	0.00094897616508538	ZNF496
3935	3.52463309412349	0.000917420714082073	RAD54L
3934	3.5245046001376	0.000917776486224486	RBFA
1147	-3.51883425037736	0.000878172195733606	IYD
780	3.51801137458304	0.000861398435749505	PAX4
2958	-3.51601714658153	0.000967826785521986	ZKSCAN4
1134	-3.51546227687387	0.000908136873869481	TSACC
1145	-3.50340276575347	0.000920741060562058	DCTPP1
3939	3.50327417722751	0.000965865708190683	ZNF624
1133	-3.49628735935255	0.000962719954791691	NOXA1
144	-3.49246637325967	0.000973963772844533	EDC3
146	-3.4913766650906	0.000977193245347507	COMMD6
3243	-3.49013350626594	0.00107616623701012	ATG4A
143	-3.48976466550013	0.000981989289453145	IGF1R
1146	-3.48773277992575	0.000965973404225551	CFLAR
145	-3.48693884865798	0.000990450822287769	COMMD1
3911	3.48561729672587	0.00101870505878121	C14orf159
1141	-3.48554630035408	0.000983304857022804	TSSK1B
3910	3.48357766324246	0.00102498328382661	SH3GLB2
1815	-3.48182962204641	0.00105725782339805	NEIL2
1813	-3.47785251312246	0.0010698910550575	NIP7
1142	-3.47388990743676	0.00101880881628924	ZNF593
2970	-3.46700847683974	0.00110507215763878	UBL4B
3244	-3.46651523839085	0.00115375419845853	C11orf49
1814	-3.46272955790523	0.00111925524358203	CPNE2
1817	-3.46060833061023	0.00112635049155174	CCDC85B
1816	-3.4590090909089	0.00113172806386463	ATG5
2955	-3.45806259536462	0.00116602600299165	ZNF396
2788	-3.45271953262076	0.00106365191506552	C11orf57
2956	-3.45155946100602	0.00118862145602572	ZSCAN22
3912	3.45117460936038	0.00112980372433902	PSMD6
3909	3.45110918641203	0.00113002533257789	ESRP1
1143	-3.444231668808	0.00111472364683651	CDSN
3914	3.44327643989665	0.0011568583184336	VAT1L
3913	3.44159791047786	0.00116268687148957	SCGB1A1
1760	-3.44106515881487	0.00119376697902907	FOS
